135,135,49
3,132,18,0
3,132,19,0
3,132,20,0
3,132,21,0
3,132,22,0
3,132,23,0
3,132,25,0
3,132,26,0
3,132,27,0
3,132,28,0
3,132,29,0
3,132,30,0
3,132,31,0
3,132,32,0
3,132,33,0
3,132,34,0
3,132,35,0
3,132,36,0
3,132,37,0
3,132,38,0
3,132,39,0
3,132,40,0
3,132,41,0
3,132,42,0
3,132,43,0
3,132,44,0
3,132,45,0
3,132,46,0
3,132,47,0
3,132,48,0
3,133,24,1
3,133,0,0
3,133,1,0
3,133,2,0
3,133,3,0
3,133,4,0
3,133,5,0
3,133,6,0
3,133,7,0
3,133,8,0
3,133,9,0
3,133,10,0
3,133,11,0
3,133,12,0
3,133,13,0
3,133,14,0
3,133,15,0
3,133,16,0
3,133,17,0
3,133,18,0
3,133,19,0
3,133,20,0
3,133,21,0
3,133,22,0
3,133,23,0
3,133,25,0
3,133,26,0
3,133,27,0
3,133,28,0
3,133,29,0
3,133,30,0
3,133,31,0
3,133,32,0
3,133,33,0
3,133,34,0
3,133,35,0
3,133,36,0
3,133,37,0
3,133,38,0
3,133,39,0
3,133,40,0
3,133,41,0
3,133,42,0
3,133,43,0
3,133,44,0
3,133,45,0
3,133,46,0
3,133,47,0
3,133,48,0
3,46,26,1
3,46,0,0
3,46,1,0
3,46,2,0
3,46,3,0
3,46,4,0
3,46,5,0
3,46,6,0
3,46,7,0
3,46,8,0
3,46,9,0
3,46,10,0
3,46,11,0
3,46,12,0
3,46,13,0
3,46,14,0
3,46,15,0
3,46,16,0
3,46,17,0
3,46,18,0
3,46,19,0
3,46,20,0
3,46,21,0
3,46,22,0
3,46,23,0
3,46,24,0
3,46,25,0
3,46,27,0
3,46,28,0
3,46,29,0
3,46,30,0
3,46,31,0
3,46,32,0
3,46,33,0
3,46,34,0
3,46,35,0
3,46,36,0
3,46,37,0
3,46,38,0
3,46,39,0
3,46,40,0
3,46,41,0
3,46,42,0
3,46,43,0
3,46,44,0
3,46,45,0
3,46,46,0
3,46,47,0
3,46,48,0
3,100,26,1
3,100,0,0
3,100,1,0
3,100,2,0
3,100,3,0
3,100,4,0
3,100,5,0
3,100,6,0
3,100,7,0
3,100,8,0
3,100,9,0
3,100,10,0
3,100,11,0
3,100,12,0
3,100,13,0
3,100,14,0
3,100,15,0
3,100,16,0
3,100,17,0
3,100,18,0
3,100,19,0
3,100,20,0
3,100,21,0
3,100,22,0
3,100,23,0
3,100,24,0
3,100,25,0
3,100,27,0
3,100,28,0
3,100,29,0
3,100,30,0
3,100,31,0
3,100,32,0
3,100,33,0
3,100,34,0
3,100,35,0
3,100,36,0
3,100,37,0
3,100,38,0
3,100,39,0
3,100,40,0
3,100,41,0
3,100,42,0
3,100,43,0
3,100,44,0
3,100,45,0
3,100,46,0
3,100,47,0
3,100,48,0
3,109,26,1
3,109,0,0
3,109,1,0
3,109,2,0
3,109,3,0
3,109,4,0
3,109,5,0
3,109,6,0
3,109,7,0
3,109,8,0
3,109,9,0
3,109,10,0
3,109,11,0
3,109,12,0
3,109,13,0
3,109,14,0
3,109,15,0
3,109,16,0
3,109,17,0
3,109,18,0
3,109,19,0
3,109,20,0
3,109,21,0
3,109,22,0
3,109,23,0
3,109,24,0
3,109,25,0
3,109,27,0
3,109,28,0
3,109,29,0
3,109,30,0
3,109,31,0
3,109,32,0
3,109,33,0
3,109,34,0
3,109,35,0
3,109,36,0
3,109,37,0
3,109,38,0
3,109,39,0
3,109,40,0
3,109,41,0
3,109,42,0
3,109,43,0
3,109,44,0
3,109,45,0
3,109,46,0
3,109,47,0
3,109,48,0
3,111,26,1
3,111,0,0
3,111,1,0
3,111,2,0
3,111,3,0
3,111,4,0
3,111,5,0
3,111,6,0
3,111,7,0
3,111,8,0
3,111,9,0
3,111,10,0
3,111,11,0
3,111,12,0
3,111,13,0
3,111,14,0
3,111,15,0
3,111,16,0
3,111,17,0
3,111,18,0
3,111,19,0
3,111,20,0
3,111,21,0
3,111,22,0
3,111,23,0
3,111,24,0
3,111,25,0
3,111,27,0
3,111,28,0
3,111,29,0
3,111,30,0
3,111,31,0
3,111,32,0
3,111,33,0
3,111,34,0
3,111,35,0
3,111,36,0
3,111,37,0
3,111,38,0
3,111,39,0
3,111,40,0
3,111,41,0
3,111,42,0
3,111,43,0
3,111,44,0
3,111,45,0
3,111,46,0
3,111,47,0
3,111,48,0
3,16,27,1
3,16,0,0
3,16,1,0
3,16,2,0
3,16,3,0
3,16,4,0
3,16,5,0
3,16,6,0
3,16,7,0
3,16,8,0
3,16,9,0
3,16,10,0
3,16,11,0
3,16,12,0
3,16,13,0
3,16,14,0
3,16,15,0
3,16,16,0
3,16,17,0
3,16,18,0
3,16,19,0
3,16,20,0
3,16,21,0
3,16,22,0
3,16,23,0
3,16,24,0
3,16,25,0
3,16,26,0
3,16,28,0
3,16,29,0
3,16,30,0
3,16,31,0
3,16,32,0
3,16,33,0
3,16,34,0
3,16,35,0
3,16,36,0
3,16,37,0
3,16,38,0
3,16,39,0
3,16,40,0
3,16,41,0
3,16,42,0
3,16,43,0
3,16,44,0
3,16,45,0
3,16,46,0
3,16,47,0
3,16,48,0
3,96,27,1
3,96,0,0
3,96,1,0
3,96,2,0
3,96,3,0
3,96,4,0
3,96,5,0
3,96,6,0
3,96,7,0
3,96,8,0
3,96,9,0
3,96,10,0
3,96,11,0
3,96,12,0
3,96,13,0
3,96,14,0
3,96,15,0
3,96,16,0
3,96,17,0
3,96,18,0
3,96,19,0
3,96,20,0
3,96,21,0
3,96,22,0
3,96,23,0
3,96,24,0
3,96,25,0
3,96,26,0
3,96,28,0
3,96,29,0
3,96,30,0
3,96,31,0
3,96,32,0
3,96,33,0
3,96,34,0
3,96,35,0
3,96,36,0
3,96,37,0
3,96,38,0
3,96,39,0
3,96,40,0
3,96,41,0
3,96,42,0
3,96,43,0
3,96,44,0
3,96,45,0
3,96,46,0
3,96,47,0
3,96,48,0
3,15,28,1
3,15,0,0
3,15,1,0
3,15,2,0
3,15,3,0
3,15,4,0
3,15,5,0
3,15,6,0
3,15,7,0
3,15,8,0
3,15,9,0
3,15,10,0
3,15,11,0
3,15,12,0
3,15,13,0
3,15,14,0
3,15,15,0
3,15,16,0
3,15,17,0
3,15,18,0
3,15,19,0
3,15,20,0
3,15,21,0
3,15,22,0
3,15,23,0
3,15,24,0
3,15,25,0
3,15,26,0
3,15,27,0
3,15,29,0
3,15,30,0
3,15,31,0
3,15,32,0
3,15,33,0
3,15,34,0
3,15,35,0
3,15,36,0
3,15,37,0
3,15,38,0
3,15,39,0
3,15,40,0
3,15,41,0
3,15,42,0
3,15,43,0
3,15,44,0
3,15,45,0
3,15,46,0
3,15,47,0
3,15,48,0
3,48,28,1
3,48,0,0
3,48,1,0
3,48,2,0
3,48,3,0
3,48,4,0
3,48,5,0
3,48,6,0
3,48,7,0
3,48,8,0
3,48,9,0
3,48,10,0
3,48,11,0
3,48,12,0
3,48,13,0
3,48,14,0
3,48,15,0
3,48,16,0
3,48,17,0
3,48,18,0
3,48,19,0
3,48,20,0
3,48,21,0
3,48,22,0
3,48,23,0
3,48,24,0
3,48,25,0
3,48,26,0
3,48,27,0
3,48,29,0
3,48,30,0
3,48,31,0
3,48,32,0
3,48,33,0
3,48,34,0
3,48,35,0
3,48,36,0
3,48,37,0
3,48,38,0
3,48,39,0
3,48,40,0
3,48,41,0
3,48,42,0
3,48,43,0
3,48,44,0
3,48,45,0
3,48,46,0
3,48,47,0
3,48,48,0
3,67,28,1
3,67,0,0
3,67,1,0
3,67,2,0
3,67,3,0
3,67,4,0
3,67,5,0
3,67,6,0
3,67,7,0
3,67,8,0
3,67,9,0
3,67,10,0
3,67,11,0
3,67,12,0
3,67,13,0
3,67,14,0
3,67,15,0
3,67,16,0
3,67,17,0
3,67,18,0
3,67,19,0
3,67,20,0
3,67,21,0
3,67,22,0
3,67,23,0
3,67,24,0
3,67,25,0
3,67,26,0
3,67,27,0
3,67,29,0
3,67,30,0
3,67,31,0
3,67,32,0
3,67,33,0
3,67,34,0
3,67,35,0
3,67,36,0
3,67,37,0
3,67,38,0
3,67,39,0
3,67,40,0
3,67,41,0
3,67,42,0
3,67,43,0
3,67,44,0
3,67,45,0
3,67,46,0
3,67,47,0
3,67,48,0
3,71,28,1
3,71,0,0
3,71,1,0
3,71,2,0
3,71,3,0
3,71,4,0
3,71,5,0
3,71,6,0
3,71,7,0
3,71,8,0
3,71,9,0
3,71,10,0
3,71,11,0
3,71,12,0
3,71,13,0
3,71,14,0
3,71,15,0
3,71,16,0
3,71,17,0
3,71,18,0
3,71,19,0
3,71,20,0
3,71,21,0
3,71,22,0
3,71,23,0
3,71,24,0
3,71,25,0
3,71,26,0
3,71,27,0
3,71,29,0
3,71,30,0
3,71,31,0
3,71,32,0
3,71,33,0
3,71,34,0
3,71,35,0
3,71,36,0
3,71,37,0
3,71,38,0
3,71,39,0
3,71,40,0
3,71,41,0
3,71,42,0
3,71,43,0
3,71,44,0
3,71,45,0
3,71,46,0
3,71,47,0
3,71,48,0
3,93,28,1
3,93,0,0
3,93,1,0
3,93,2,0
3,93,3,0
3,93,4,0
3,93,5,0
3,93,6,0
3,93,7,0
3,93,8,0
3,93,9,0
3,93,10,0
3,93,11,0
3,93,12,0
3,93,13,0
3,93,14,0
3,93,15,0
3,93,16,0
3,93,17,0
3,93,18,0
3,93,19,0
3,93,20,0
3,93,21,0
3,93,22,0
3,93,23,0
3,93,24,0
3,93,25,0
3,93,26,0
3,93,27,0
3,93,29,0
3,93,30,0
3,93,31,0
3,93,32,0
3,93,33,0
3,93,34,0
3,93,35,0
3,93,36,0
3,93,37,0
3,93,38,0
3,93,39,0
3,93,40,0
3,93,41,0
3,93,42,0
3,93,43,0
3,93,44,0
3,93,45,0
3,93,46,0
3,93,47,0
3,93,48,0
3,117,28,1
3,117,0,0
3,117,1,0
3,117,2,0
3,117,3,0
3,117,4,0
3,117,5,0
3,117,6,0
3,117,7,0
3,117,8,0
3,117,9,0
3,117,10,0
3,117,11,0
3,117,12,0
3,117,13,0
3,117,14,0
3,117,15,0
3,117,16,0
3,117,17,0
3,117,18,0
3,117,19,0
3,117,20,0
3,117,21,0
3,117,22,0
3,117,23,0
3,117,24,0
3,117,25,0
3,117,26,0
3,117,27,0
3,117,29,0
3,117,30,0
3,117,31,0
3,117,32,0
3,117,33,0
3,117,34,0
3,117,35,0
3,117,36,0
3,117,37,0
3,117,38,0
3,117,39,0
3,117,40,0
3,117,41,0
3,117,42,0
3,117,43,0
3,117,44,0
3,117,45,0
3,117,46,0
3,117,47,0
3,117,48,0
3,134,28,1
3,134,0,0
3,134,1,0
3,134,2,0
3,134,3,0
3,134,4,0
3,134,5,0
3,134,6,0
3,134,7,0
3,134,8,0
3,134,9,0
3,134,10,0
3,134,11,0
3,134,12,0
3,134,13,0
3,134,14,0
3,134,15,0
3,134,16,0
3,134,17,0
3,134,18,0
3,134,19,0
3,134,20,0
3,134,21,0
3,134,22,0
3,134,23,0
3,134,24,0
3,134,25,0
3,134,26,0
3,134,27,0
3,134,29,0
3,134,30,0
3,134,31,0
3,134,32,0
3,134,33,0
3,134,34,0
3,134,35,0
3,134,36,0
3,134,37,0
3,134,38,0
3,134,39,0
3,134,40,0
3,134,41,0
3,134,42,0
3,134,43,0
3,134,44,0
3,134,45,0
3,134,46,0
3,134,47,0
3,134,48,0
4,14,1,1
4,14,0,0
4,14,2,0
4,14,3,0
4,14,4,0
4,14,5,0
4,14,6,0
4,14,7,0
4,14,8,0
4,14,9,0
4,14,10,0
4,14,11,0
4,14,12,0
4,14,13,0
4,14,14,0
4,14,15,0
4,14,16,0
4,14,17,0
4,14,18,0
4,14,19,0
4,14,20,0
4,14,21,0
4,14,22,0
4,14,23,0
4,14,24,0
4,14,25,0
4,14,26,0
4,14,27,0
4,14,28,0
4,14,29,0
4,14,30,0
4,14,31,0
4,14,32,0
4,14,33,0
4,14,34,0
4,14,35,0
4,14,36,0
4,14,37,0
4,14,38,0
4,14,39,0
4,14,40,0
4,14,41,0
4,14,42,0
4,14,43,0
4,14,44,0
4,14,45,0
4,14,46,0
4,14,47,0
4,14,48,0
4,28,1,1
4,28,0,0
4,28,2,0
4,28,3,0
4,28,4,0
4,28,5,0
4,28,6,0
4,28,7,0
4,28,8,0
4,28,9,0
4,28,10,0
4,28,11,0
4,28,12,0
4,28,13,0
4,28,14,0
4,28,15,0
4,28,16,0
4,28,17,0
4,28,18,0
4,28,19,0
4,28,20,0
4,28,21,0
4,28,22,0
4,28,23,0
4,28,24,0
4,28,25,0
4,28,26,0
4,28,27,0
4,28,28,0
4,28,29,0
4,28,30,0
4,28,31,0
4,28,32,0
4,28,33,0
4,28,34,0
4,28,35,0
4,28,36,0
4,28,37,0
4,28,38,0
4,28,39,0
4,28,40,0
4,28,41,0
4,28,42,0
4,28,43,0
4,28,44,0
4,28,45,0
4,28,46,0
4,28,47,0
4,28,48,0
4,29,1,1
4,29,0,0
4,29,2,0
4,29,3,0
4,29,4,0
4,29,5,0
4,29,6,0
4,29,7,0
4,29,8,0
4,29,9,0
4,29,10,0
4,29,11,0
4,29,12,0
4,29,13,0
4,29,14,0
4,29,15,0
4,29,16,0
4,29,17,0
4,29,18,0
4,29,19,0
4,29,20,0
4,29,21,0
4,29,22,0
4,29,23,0
4,29,24,0
4,29,25,0
4,29,26,0
4,29,27,0
4,29,28,0
4,29,29,0
4,29,30,0
4,29,31,0
4,29,32,0
4,29,33,0
4,29,34,0
4,29,35,0
4,29,36,0
4,29,37,0
4,29,38,0
4,29,39,0
4,29,40,0
4,29,41,0
4,29,42,0
4,29,43,0
4,29,44,0
4,29,45,0
4,29,46,0
4,29,47,0
4,29,48,0
4,40,1,1
4,40,0,0
4,40,2,0
4,40,3,0
4,40,4,0
4,40,5,0
4,40,6,0
4,40,7,0
4,40,8,0
4,40,9,0
4,40,10,0
4,40,11,0
4,40,12,0
4,40,13,0
4,40,14,0
4,40,15,0
4,40,16,0
4,40,17,0
4,40,18,0
4,40,19,0
4,40,20,0
4,40,21,0
4,40,22,0
4,40,23,0
4,40,24,0
4,40,25,0
4,40,26,0
4,40,27,0
4,40,28,0
4,40,29,0
4,40,30,0
4,40,31,0
4,40,32,0
4,40,33,0
4,40,34,0
4,40,35,0
4,40,36,0
4,40,37,0
4,40,38,0
4,40,39,0
4,40,40,0
4,40,41,0
4,40,42,0
4,40,43,0
4,40,44,0
4,40,45,0
4,40,46,0
4,40,47,0
4,40,48,0
4,50,1,1
4,50,0,0
4,50,2,0
4,50,3,0
4,50,4,0
4,50,5,0
4,50,6,0
4,50,7,0
4,50,8,0
4,50,9,0
4,50,10,0
4,50,11,0
4,50,12,0
4,50,13,0
4,50,14,0
4,50,15,0
4,50,16,0
4,50,17,0
4,50,18,0
4,50,19,0
4,50,20,0
4,50,21,0
4,50,22,0
4,50,23,0
4,50,24,0
4,50,25,0
4,50,26,0
4,50,27,0
4,50,28,0
4,50,29,0
4,50,30,0
4,50,31,0
4,50,32,0
4,50,33,0
4,50,34,0
4,50,35,0
4,50,36,0
4,50,37,0
4,50,38,0
4,50,39,0
4,50,40,0
4,50,41,0
4,50,42,0
4,50,43,0
4,50,44,0
4,50,45,0
4,50,46,0
4,50,47,0
4,50,48,0
4,59,1,1
4,59,0,0
4,59,2,0
4,59,3,0
4,59,4,0
4,59,5,0
4,59,6,0
4,59,7,0
4,59,8,0
4,59,9,0
4,59,10,0
4,59,11,0
4,59,12,0
4,59,13,0
4,59,14,0
4,59,15,0
4,59,16,0
4,59,17,0
4,59,18,0
4,59,19,0
4,59,20,0
4,59,21,0
4,59,22,0
4,59,23,0
4,59,24,0
4,59,25,0
4,59,26,0
4,59,27,0
4,59,28,0
4,59,29,0
4,59,30,0
4,59,31,0
4,59,32,0
4,59,33,0
4,59,34,0
4,59,35,0
4,59,36,0
4,59,37,0
4,59,38,0
4,59,39,0
4,59,40,0
4,59,41,0
4,59,42,0
4,59,43,0
4,59,44,0
4,59,45,0
4,59,46,0
4,59,47,0
4,59,48,0
4,86,1,1
4,86,0,0
4,86,2,0
4,86,3,0
4,86,4,0
4,86,5,0
4,86,6,0
4,86,7,0
4,86,8,0
4,86,9,0
4,86,10,0
4,86,11,0
4,86,12,0
4,86,13,0
4,86,14,0
4,86,15,0
4,86,16,0
4,86,17,0
4,86,18,0
4,86,19,0
4,86,20,0
4,86,21,0
4,86,22,0
4,86,23,0
4,86,24,0
4,86,25,0
4,86,26,0
4,86,27,0
4,86,28,0
4,86,29,0
4,86,30,0
4,86,31,0
4,86,32,0
4,86,33,0
4,86,34,0
4,86,35,0
4,86,36,0
4,86,37,0
4,86,38,0
4,86,39,0
4,86,40,0
4,86,41,0
4,86,42,0
4,86,43,0
4,86,44,0
4,86,45,0
4,86,46,0
4,86,47,0
4,86,48,0
4,87,1,1
4,87,0,0
4,87,2,0
4,87,3,0
4,87,4,0
4,87,5,0
4,87,6,0
4,87,7,0
4,87,8,0
4,87,9,0
4,87,10,0
4,87,11,0
4,87,12,0
4,87,13,0
4,87,14,0
4,87,15,0
4,87,16,0
4,87,17,0
4,87,18,0
4,87,19,0
4,87,20,0
4,87,21,0
4,87,22,0
4,87,23,0
4,87,24,0
4,87,25,0
4,87,26,0
4,87,27,0
4,87,28,0
4,87,29,0
4,87,30,0
4,87,31,0
4,87,32,0
4,87,33,0
4,87,34,0
4,87,35,0
4,87,36,0
4,87,37,0
4,87,38,0
4,87,39,0
4,87,40,0
4,87,41,0
4,87,42,0
4,87,43,0
4,87,44,0
4,87,45,0
4,87,46,0
4,87,47,0
4,87,48,0
4,89,1,1
4,89,0,0
4,89,2,0
4,89,3,0
4,89,4,0
4,89,5,0
4,89,6,0
4,89,7,0
4,89,8,0
4,89,9,0
4,89,10,0
4,89,11,0
4,89,12,0
4,89,13,0
4,89,14,0
4,89,15,0
4,89,16,0
4,89,17,0
4,89,18,0
4,89,19,0
4,89,20,0
4,89,21,0
4,89,22,0
4,89,23,0
4,89,24,0
4,89,25,0
4,89,26,0
4,89,27,0
4,89,28,0
4,89,29,0
4,89,30,0
4,89,31,0
4,89,32,0
4,89,33,0
4,89,34,0
4,89,35,0
4,89,36,0
4,89,37,0
4,89,38,0
4,89,39,0
4,89,40,0
4,89,41,0
4,89,42,0
4,89,43,0
4,89,44,0
4,89,45,0
4,89,46,0
4,89,47,0
4,89,48,0
4,91,1,1
4,91,0,0
4,91,2,0
4,91,3,0
4,91,4,0
4,91,5,0
4,91,6,0
4,91,7,0
4,91,8,0
4,91,9,0
4,91,10,0
4,91,11,0
4,91,12,0
4,91,13,0
4,91,14,0
4,91,15,0
4,91,16,0
4,91,17,0
4,91,18,0
4,91,19,0
4,91,20,0
4,91,21,0
4,91,22,0
4,91,23,0
4,91,24,0
4,91,25,0
4,91,26,0
4,91,27,0
4,91,28,0
4,91,29,0
4,91,30,0
4,91,31,0
4,91,32,0
4,91,33,0
4,91,34,0
4,91,35,0
4,91,36,0
4,91,37,0
4,91,38,0
4,91,39,0
4,91,40,0
4,91,41,0
4,91,42,0
4,91,43,0
4,91,44,0
4,91,45,0
4,91,46,0
4,91,47,0
4,91,48,0
4,92,1,1
4,92,0,0
4,92,2,0
4,92,3,0
4,92,4,0
4,92,5,0
4,92,6,0
4,92,7,0
4,92,8,0
4,92,9,0
4,92,10,0
4,92,11,0
4,92,12,0
4,92,13,0
4,92,14,0
4,92,15,0
4,92,16,0
4,92,17,0
4,92,18,0
4,92,19,0
4,92,20,0
4,92,21,0
4,92,22,0
4,92,23,0
4,92,24,0
4,92,25,0
4,92,26,0
4,92,27,0
4,92,28,0
4,92,29,0
4,92,30,0
4,92,31,0
4,92,32,0
4,92,33,0
4,92,34,0
4,92,35,0
4,92,36,0
4,92,37,0
4,92,38,0
4,92,39,0
4,92,40,0
4,92,41,0
4,92,42,0
4,92,43,0
4,92,44,0
4,92,45,0
4,92,46,0
4,92,47,0
4,92,48,0
4,98,1,1
4,98,0,0
4,98,2,0
4,98,3,0
4,98,4,0
4,98,5,0
4,98,6,0
4,98,7,0
4,98,8,0
4,98,9,0
4,98,10,0
4,98,11,0
4,98,12,0
4,98,13,0
4,98,14,0
4,98,15,0
4,98,16,0
4,98,17,0
4,98,18,0
4,98,19,0
4,98,20,0
4,98,21,0
4,98,22,0
4,98,23,0
4,98,24,0
4,98,25,0
4,98,26,0
4,98,27,0
4,98,28,0
4,98,29,0
4,98,30,0
4,98,31,0
4,98,32,0
4,98,33,0
4,98,34,0
4,98,35,0
4,98,36,0
4,98,37,0
4,98,38,0
4,98,39,0
4,98,40,0
4,98,41,0
4,98,42,0
4,98,43,0
4,98,44,0
4,98,45,0
4,98,46,0
4,98,47,0
4,98,48,0
4,102,1,1
4,102,0,0
4,102,2,0
4,102,3,0
4,102,4,0
4,102,5,0
4,102,6,0
4,102,7,0
4,102,8,0
4,102,9,0
4,102,10,0
4,102,11,0
4,102,12,0
4,102,13,0
4,102,14,0
4,102,15,0
4,102,16,0
4,102,17,0
4,102,18,0
4,102,19,0
4,102,20,0
4,102,21,0
4,102,22,0
4,102,23,0
4,102,24,0
4,102,25,0
4,102,26,0
4,102,27,0
4,102,28,0
4,102,29,0
4,102,30,0
4,102,31,0
4,102,32,0
4,102,33,0
4,102,34,0
4,102,35,0
4,102,36,0
4,102,37,0
4,102,38,0
4,102,39,0
4,102,40,0
4,102,41,0
4,102,42,0
4,102,43,0
4,102,44,0
4,102,45,0
4,102,46,0
4,102,47,0
4,102,48,0
4,105,1,1
4,105,0,0
4,105,2,0
4,105,3,0
4,105,4,0
4,105,5,0
4,105,6,0
4,105,7,0
4,105,8,0
4,105,9,0
4,105,10,0
4,105,11,0
4,105,12,0
4,105,13,0
4,105,14,0
4,105,15,0
4,105,16,0
4,105,17,0
4,105,18,0
4,105,19,0
4,105,20,0
4,105,21,0
4,105,22,0
4,105,23,0
4,105,24,0
4,105,25,0
4,105,26,0
4,105,27,0
4,105,28,0
4,105,29,0
4,105,30,0
4,105,31,0
4,105,32,0
4,105,33,0
4,105,34,0
4,105,35,0
4,105,36,0
4,105,37,0
4,105,38,0
4,105,39,0
4,105,40,0
4,105,41,0
4,105,42,0
4,105,43,0
4,105,44,0
4,105,45,0
4,105,46,0
4,105,47,0
4,105,48,0
4,110,1,1
4,110,0,0
4,110,2,0
4,110,3,0
4,110,4,0
4,110,5,0
4,110,6,0
4,110,7,0
4,110,8,0
4,110,9,0
4,110,10,0
4,110,11,0
4,110,12,0
4,110,13,0
4,110,14,0
4,110,15,0
4,110,16,0
4,110,17,0
4,110,18,0
4,110,19,0
4,110,20,0
4,110,21,0
4,110,22,0
4,110,23,0
4,110,24,0
4,110,25,0
4,110,26,0
4,110,27,0
4,110,28,0
4,110,29,0
4,110,30,0
4,110,31,0
4,110,32,0
4,110,33,0
4,110,34,0
4,110,35,0
4,110,36,0
4,110,37,0
4,110,38,0
4,110,39,0
4,110,40,0
4,110,41,0
4,110,42,0
4,110,43,0
4,110,44,0
4,110,45,0
4,110,46,0
4,110,47,0
4,110,48,0
4,0,7,1
4,0,0,0
4,0,1,0
4,0,2,0
4,0,3,0
4,0,4,0
4,0,5,0
4,0,6,0
4,0,8,0
4,0,9,0
4,0,10,0
4,0,11,0
4,0,12,0
4,0,13,0
4,0,14,0
4,0,15,0
4,0,16,0
4,0,17,0
4,0,18,0
4,0,19,0
4,0,20,0
4,0,21,0
4,0,22,0
4,0,23,0
4,0,24,0
4,0,25,0
4,0,26,0
4,0,27,0
4,0,28,0
4,0,29,0
4,0,30,0
4,0,31,0
4,0,32,0
4,0,33,0
4,0,34,0
4,0,35,0
4,0,36,0
4,0,37,0
4,0,38,0
4,0,39,0
4,0,40,0
4,0,41,0
4,0,42,0
4,0,43,0
4,0,44,0
4,0,45,0
4,0,46,0
4,0,47,0
4,0,48,0
4,7,7,1
4,7,0,0
4,7,1,0
4,7,2,0
4,7,3,0
4,7,4,0
4,7,5,0
4,7,6,0
4,7,8,0
4,7,9,0
4,7,10,0
4,7,11,0
4,7,12,0
4,7,13,0
4,7,14,0
4,7,15,0
4,7,16,0
4,7,17,0
4,7,18,0
4,7,19,0
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,7,24,0
4,7,25,0
4,7,26,0
4,7,27,0
4,7,28,0
4,7,29,0
4,7,30,0
4,7,31,0
4,7,32,0
4,7,33,0
4,7,34,0
4,7,35,0
4,7,36,0
4,7,37,0
4,7,38,0
4,7,39,0
4,7,40,0
4,7,41,0
4,7,42,0
4,7,43,0
4,7,44,0
4,7,45,0
4,7,46,0
4,7,47,0
4,7,48,0
4,29,7,1
4,29,0,0
4,29,1,0
4,29,2,0
4,29,3,0
4,29,4,0
4,29,5,0
4,29,6,0
4,29,8,0
4,29,9,0
4,29,10,0
4,29,11,0
4,29,12,0
4,29,13,0
4,29,14,0
4,29,15,0
4,29,16,0
4,29,17,0
4,29,18,0
4,29,19,0
4,29,20,0
4,29,21,0
4,29,22,0
4,29,23,0
4,29,24,0
4,29,25,0
4,29,26,0
4,29,27,0
4,29,28,0
4,29,29,0
4,29,30,0
4,29,31,0
4,29,32,0
4,29,33,0
4,29,34,0
4,29,35,0
4,29,36,0
4,29,37,0
4,29,38,0
4,29,39,0
4,29,40,0
4,29,41,0
4,29,42,0
4,29,43,0
4,29,44,0
4,29,45,0
4,29,46,0
4,29,47,0
4,29,48,0
4,37,7,1
4,37,0,0
4,37,1,0
4,37,2,0
4,37,3,0
4,37,4,0
4,37,5,0
4,37,6,0
4,37,8,0
4,37,9,0
4,37,10,0
4,37,11,0
4,37,12,0
4,37,13,0
4,37,14,0
4,37,15,0
4,37,16,0
4,37,17,0
4,37,18,0
4,37,19,0
4,37,20,0
4,37,21,0
4,37,22,0
4,37,23,0
4,37,24,0
4,37,25,0
4,37,26,0
4,37,27,0
4,37,28,0
4,37,29,0
4,37,30,0
4,37,31,0
4,37,32,0
4,37,33,0
4,37,34,0
4,37,35,0
4,37,36,0
4,37,37,0
4,37,38,0
4,37,39,0
4,37,40,0
4,37,41,0
4,37,42,0
4,37,43,0
4,37,44,0
4,37,45,0
4,37,46,0
4,37,47,0
4,37,48,0
4,40,7,1
4,40,0,0
4,40,1,0
4,40,2,0
4,40,3,0
4,40,4,0
4,40,5,0
4,40,6,0
4,40,8,0
4,40,9,0
4,40,10,0
4,40,11,0
4,40,12,0
4,40,13,0
4,40,14,0
4,40,15,0
4,40,16,0
4,40,17,0
4,40,18,0
4,40,19,0
4,40,20,0
4,40,21,0
4,40,22,0
4,40,23,0
4,40,24,0
4,40,25,0
4,40,26,0
4,40,27,0
4,40,28,0
4,40,29,0
4,40,30,0
4,40,31,0
4,40,32,0
4,40,33,0
4,40,34,0
4,40,35,0
4,40,36,0
4,40,37,0
4,40,38,0
4,40,39,0
4,40,40,0
4,40,41,0
4,40,42,0
4,40,43,0
4,40,44,0
4,40,45,0
4,40,46,0
4,40,47,0
4,40,48,0
4,50,7,1
4,50,0,0
4,50,1,0
4,50,2,0
4,50,3,0
4,50,4,0
4,50,5,0
4,50,6,0
4,50,8,0
4,50,9,0
4,50,10,0
4,50,11,0
4,50,12,0
4,50,13,0
4,50,14,0
4,50,15,0
4,50,16,0
4,50,17,0
4,50,18,0
4,50,19,0
4,50,20,0
4,50,21,0
4,50,22,0
4,50,23,0
4,50,24,0
4,50,25,0
4,50,26,0
4,50,27,0
4,50,28,0
4,50,29,0
4,50,30,0
4,50,31,0
4,50,32,0
4,50,33,0
4,50,34,0
4,50,35,0
4,50,36,0
4,50,37,0
4,50,38,0
4,50,39,0
4,50,40,0
4,50,41,0
4,50,42,0
4,50,43,0
4,50,44,0
4,50,45,0
4,50,46,0
4,50,47,0
4,50,48,0
4,74,7,1
4,74,0,0
4,74,1,0
4,74,2,0
