104,104,26
17,97,18,1
17,54,19,1
17,61,19,1
17,1,21,1
17,2,21,1
17,6,21,1
17,8,21,1
17,10,21,1
17,11,21,1
17,20,21,1
17,22,21,1
17,17,24,1
18,40,1,1
18,91,1,1
18,99,1,1
18,102,1,1
18,3,2,1
18,74,2,1
18,87,2,1
18,52,4,1
18,46,5,1
18,4,6,1
18,14,6,1
18,15,6,1
18,63,7,1
18,55,8,1
18,66,8,1
18,92,8,1
18,7,9,1
18,12,9,1
18,39,9,1
18,43,9,1
18,5,10,1
18,9,10,1
18,13,10,1
18,16,10,1
18,21,10,1
18,57,11,1
18,17,12,1
18,30,12,1
18,35,12,1
18,47,12,1
18,49,12,1
18,51,12,1
18,60,12,1
18,64,12,1
18,78,12,1
18,81,12,1
18,83,12,1
18,84,12,1
18,86,12,1
18,44,13,1
18,50,13,1
18,53,14,1
18,58,14,1
18,59,14,1
18,62,14,1
18,68,14,1
18,103,14,1
18,19,16,1
18,24,16,1
18,25,16,1
18,27,16,1
18,31,16,1
18,33,16,1
18,36,16,1
18,37,16,1
18,45,16,1
18,89,16,1
18,90,16,1
18,94,16,1
18,98,16,1
18,101,16,1
18,104,16,1
18,23,17,1
18,26,17,1
18,28,17,1
18,32,17,1
18,34,17,1
18,41,17,1
18,42,17,1
18,48,17,1
18,65,17,1
18,69,17,1
18,71,17,1
18,76,17,1
18,77,17,1
18,80,17,1
18,93,17,1
18,95,17,1
18,96,17,1
18,100,17,1
18,56,18,1
18,67,18,1
18,70,18,1
18,72,18,1
18,73,18,1
18,75,18,1
18,79,18,1
18,82,18,1
18,85,18,1
18,88,18,1
18,97,18,1
18,54,19,1
18,61,19,1
18,1,21,1
18,2,21,1
18,6,21,1
18,8,21,1
18,10,21,1
18,11,21,1
18,20,21,1
18,22,21,1
18,29,21,1
18,38,21,1
18,18,24,1
19,14,1,1
19,54,1,1
19,98,2,1
19,55,4,1
19,39,5,1
19,43,5,1
19,48,5,1
19,5,6,1
19,13,6,1
19,17,6,1
19,18,6,1
19,21,6,1
19,49,6,1
19,51,6,1
19,57,7,1
19,60,7,1
19,64,7,1
19,74,7,1
19,78,7,1
19,81,7,1
19,86,7,1
19,87,7,1
19,52,8,1
19,53,8,1
19,56,8,1
19,58,8,1
19,59,8,1
19,62,8,1
19,75,8,1
19,97,8,1
19,2,9,1
19,6,9,1
19,8,9,1
19,10,9,1
19,11,9,1
19,20,9,1
19,22,9,1
19,28,9,1
19,4,10,1
19,15,10,1
19,24,10,1
19,25,10,1
19,27,10,1
19,61,11,1
19,63,11,1
19,89,11,1
19,90,11,1
19,94,11,1
19,101,11,1
19,104,11,1
19,31,12,1
19,33,12,1
19,36,12,1
19,37,12,1
19,23,13,1
19,32,13,1
19,34,13,1
19,41,13,1
19,42,13,1
19,1,16,1
19,30,16,1
19,35,16,1
19,40,16,1
19,47,16,1
19,83,16,1
19,84,16,1
19,91,16,1
19,99,16,1
19,102,16,1
19,29,17,1
19,38,17,1
19,44,17,1
19,45,17,1
19,46,17,1
19,50,17,1
19,67,17,1
19,68,17,1
19,70,17,1
19,72,17,1
19,73,17,1
19,79,17,1
19,82,17,1
19,85,17,1
19,88,17,1
19,103,17,1
19,65,18,1
19,66,18,1
19,69,18,1
19,71,18,1
19,76,18,1
19,77,18,1
19,80,18,1
19,92,18,1
19,93,18,1
19,95,18,1
19,96,18,1
19,100,18,1
19,3,19,1
19,9,19,1
19,16,19,1
19,7,21,1
19,12,21,1
19,26,21,1
19,19,24,1
20,46,1,1
20,97,1,1
20,29,3,1
20,38,3,1
20,44,3,1
20,50,3,1
20,70,3,1
20,72,3,1
20,73,3,1
20,79,3,1
20,82,3,1
20,88,3,1
20,103,3,1
20,30,5,1
20,35,5,1
20,47,5,1
20,51,5,1
20,64,5,1
20,78,5,1
20,83,5,1
20,84,5,1
20,91,5,1
20,102,5,1
20,54,8,1
20,90,8,1
20,98,8,1
20,101,8,1
20,24,9,1
20,45,9,1
20,6,10,1
20,52,11,1
20,58,11,1
20,1,12,1
20,2,12,1
20,8,12,1
20,10,12,1
20,11,12,1
20,22,12,1
20,53,12,1
20,56,12,1
20,59,12,1
20,62,12,1
20,67,12,1
20,68,12,1
20,75,12,1
20,85,12,1
20,3,13,1
20,9,13,1
20,16,13,1
20,77,14,1
20,23,16,1
20,28,16,1
20,32,16,1
20,34,16,1
20,39,16,1
20,41,16,1
20,42,16,1
20,43,16,1
20,66,16,1
20,71,16,1
20,76,16,1
20,92,16,1
20,93,16,1
20,95,16,1
20,96,16,1
20,100,16,1
20,4,17,1
20,14,17,1
20,15,17,1
20,19,17,1
20,25,17,1
20,27,17,1
20,31,17,1
20,33,17,1
20,36,17,1
20,37,17,1
20,61,17,1
20,63,17,1
20,89,17,1
20,94,17,1
20,104,17,1
20,57,18,1
20,60,18,1
20,74,18,1
20,81,18,1
20,86,18,1
20,87,18,1
20,99,18,1
20,7,19,1
20,12,19,1
20,26,19,1
20,48,19,1
20,55,19,1
20,65,19,1
20,69,19,1
20,80,19,1
20,5,21,1
20,13,21,1
20,17,21,1
20,18,21,1
20,21,21,1
20,40,21,1
20,49,21,1
20,20,24,1
21,40,1,1
21,99,1,1
21,9,2,1
21,16,2,1
21,102,2,1
21,53,4,1
21,56,4,1
21,58,4,1
21,59,4,1
21,62,4,1
21,1,5,1
21,2,5,1
21,46,5,1
21,4,6,1
21,14,6,1
21,15,6,1
21,61,7,1
21,63,7,1
21,55,8,1
21,65,8,1
21,66,8,1
21,69,8,1
21,70,8,1
21,72,8,1
21,73,8,1
21,77,8,1
21,79,8,1
21,80,8,1
21,82,8,1
21,88,8,1
21,97,8,1
21,103,8,1
21,7,9,1
21,12,9,1
21,23,9,1
21,26,9,1
21,29,9,1
21,38,9,1
21,44,9,1
21,48,9,1
21,50,9,1
21,3,10,1
21,13,10,1
21,57,11,1
21,5,12,1
21,17,12,1
21,18,12,1
21,30,12,1
21,35,12,1
21,47,12,1
21,49,12,1
21,51,12,1
21,60,12,1
21,64,12,1
21,74,12,1
21,78,12,1
21,81,12,1
21,83,12,1
21,84,12,1
21,86,12,1
21,87,12,1
21,91,12,1
21,19,16,1
21,27,16,1
21,31,16,1
21,33,16,1
21,36,16,1
21,37,16,1
21,45,16,1
21,89,16,1
21,90,16,1
21,94,16,1
21,98,16,1
21,101,16,1
21,104,16,1
21,28,17,1
21,32,17,1
21,34,17,1
21,39,17,1
21,41,17,1
21,42,17,1
21,43,17,1
21,52,17,1
21,71,17,1
21,76,17,1
21,92,17,1
21,93,17,1
21,95,17,1
21,96,17,1
21,100,17,1
21,67,18,1
21,68,18,1
21,75,18,1
21,85,18,1
21,24,19,1
21,25,19,1
21,54,19,1
21,6,21,1
21,8,21,1
21,10,21,1
21,11,21,1
21,20,21,1
21,22,21,1
21,21,24,1
22,46,1,1
22,97,1,1
22,70,2,1
22,72,2,1
22,88,2,1
22,57,4,1
22,30,5,1
22,35,5,1
22,40,5,1
22,45,5,1
22,47,5,1
22,74,5,1
22,83,5,1
22,84,5,1
22,87,5,1
22,91,5,1
22,99,5,1
22,102,5,1
22,12,6,1
22,54,8,1
22,61,8,1
22,90,8,1
22,98,8,1
22,101,8,1
22,4,9,1
22,14,9,1
22,24,9,1
22,1,10,1
22,2,10,1
22,6,10,1
22,8,10,1
22,10,10,1
22,11,10,1
22,20,10,1
22,52,11,1
22,53,11,1
22,56,11,1
22,58,11,1
22,59,11,1
22,62,11,1
22,29,12,1
22,38,12,1
22,44,12,1
22,50,12,1
22,67,12,1
22,68,12,1
22,73,12,1
22,75,12,1
22,79,12,1
22,82,12,1
22,85,12,1
22,103,12,1
22,9,13,1
22,16,13,1
22,49,13,1
22,81,14,1
22,23,16,1
22,26,16,1
22,28,16,1
22,32,16,1
22,34,16,1
22,39,16,1
22,41,16,1
22,42,16,1
22,43,16,1
22,48,16,1
22,65,16,1
22,66,16,1
22,69,16,1
22,71,16,1
22,76,16,1
22,77,16,1
22,80,16,1
22,92,16,1
22,93,16,1
22,96,16,1
22,100,16,1
22,15,17,1
22,19,17,1
22,25,17,1
22,27,17,1
22,31,17,1
22,33,17,1
22,36,17,1
22,37,17,1
22,63,17,1
22,89,17,1
22,94,17,1
22,104,17,1
22,60,18,1
22,64,18,1
22,78,18,1
22,86,18,1
22,7,19,1
22,55,19,1
22,95,19,1
22,3,21,1
22,5,21,1
22,13,21,1
22,17,21,1
22,18,21,1
22,21,21,1
22,51,21,1
22,22,24,1
23,42,2,1
23,48,2,1
23,65,2,1
23,14,5,1
23,89,5,1
23,94,5,1
23,1,6,1
23,2,6,1
23,6,6,1
23,8,6,1
23,10,6,1
23,11,6,1
23,20,6,1
23,22,6,1
23,53,7,1
23,56,7,1
23,59,7,1
23,62,7,1
23,68,7,1
23,54,8,1
23,57,8,1
23,60,8,1
23,63,8,1
23,104,8,1
23,3,9,1
23,5,9,1
23,9,9,1
23,13,9,1
23,16,9,1
23,17,9,1
23,18,9,1
23,21,9,1
23,47,9,1
23,49,9,1
23,7,10,1
23,12,10,1
23,26,10,1
23,28,10,1
23,32,10,1
23,34,10,1
23,39,10,1
23,41,10,1
23,43,10,1
23,55,11,1
23,66,11,1
23,69,11,1
23,71,11,1
23,76,11,1
23,77,11,1
23,80,11,1
23,92,11,1
23,93,11,1
23,95,11,1
23,96,11,1
23,100,11,1
23,4,13,1
23,15,13,1
23,19,13,1
23,24,13,1
23,25,13,1
23,27,13,1
23,31,13,1
23,33,13,1
23,36,13,1
23,37,13,1
23,46,16,1
23,67,16,1
23,73,16,1
23,79,16,1
23,82,16,1
23,85,16,1
23,97,16,1
23,30,17,1
23,35,17,1
23,40,17,1
23,51,17,1
23,64,17,1
23,74,17,1
23,78,17,1
23,81,17,1
23,83,17,1
23,84,17,1
23,86,17,1
23,87,17,1
23,91,17,1
23,99,17,1
23,102,17,1
23,61,18,1
23,90,18,1
23,98,18,1
23,101,18,1
23,29,19,1
23,38,19,1
23,44,19,1
23,50,19,1
23,52,19,1
23,58,19,1
23,70,19,1
23,72,19,1
23,75,19,1
23,88,19,1
23,103,19,1
23,45,21,1
23,23,24,1
24,54,2,1
24,89,2,1
24,94,2,1
24,55,4,1
24,65,4,1
24,66,4,1
24,71,4,1
24,92,4,1
24,100,4,1
24,42,5,1
24,48,5,1
24,95,5,1
24,5,6,1
24,9,6,1
24,13,6,1
24,16,6,1
24,17,6,1
24,18,6,1
24,57,7,1
24,64,7,1
24,78,7,1
24,86,7,1
24,52,8,1
24,75,8,1
24,97,8,1
24,1,9,1
24,11,9,1
24,46,9,1
24,4,10,1
24,14,10,1
24,15,10,1
24,61,11,1
24,63,11,1
24,19,12,1
24,25,12,1
24,27,12,1
24,31,12,1
24,33,12,1
24,36,12,1
24,37,12,1
24,45,12,1
24,90,12,1
24,98,12,1
24,101,12,1
24,104,12,1
24,69,14,1
24,77,14,1
24,80,14,1
24,93,14,1
24,7,15,1
24,23,15,1
24,26,15,1
24,41,15,1
24,30,16,1
24,35,16,1
24,47,16,1
24,49,16,1
24,81,16,1
24,83,16,1
24,84,16,1
24,91,16,1
24,102,16,1
24,2,17,1
24,6,17,1
24,8,17,1
24,10,17,1
24,20,17,1
24,22,17,1
24,29,17,1
24,38,17,1
24,44,17,1
24,50,17,1
24,53,17,1
24,56,17,1
24,58,17,1
24,59,17,1
24,62,17,1
24,67,17,1
24,68,17,1
24,70,17,1
24,72,17,1
24,73,17,1
24,79,17,1
24,82,17,1
24,85,17,1
24,88,17,1
24,103,17,1
24,76,18,1
24,96,18,1
24,3,19,1
24,21,19,1
24,40,19,1
24,60,19,1
24,74,19,1
24,87,19,1
24,99,19,1
24,12,21,1
24,28,21,1
24,32,21,1
24,34,21,1
24,39,21,1
24,43,21,1
24,24,24,1
25,54,1,1
25,14,2,1
25,61,2,1
25,7,5,1
25,12,5,1
25,42,5,1
25,48,5,1
25,3,6,1
25,5,6,1
25,9,6,1
25,13,6,1
25,16,6,1
25,17,6,1
25,18,6,1
25,51,6,1
25,57,7,1
25,60,7,1
25,64,7,1
25,74,7,1
25,78,7,1
25,86,7,1
25,87,7,1
25,52,8,1
25,53,8,1
25,56,8,1
25,58,8,1
25,59,8,1
25,62,8,1
25,67,8,1
25,68,8,1
25,70,8,1
25,72,8,1
25,73,8,1
25,75,8,1
25,79,8,1
25,82,8,1
25,85,8,1
25,88,8,1
25,97,8,1
25,103,8,1
25,1,9,1
25,2,9,1
25,6,9,1
25,8,9,1
25,10,9,1
25,11,9,1
25,20,9,1
25,22,9,1
25,29,9,1
25,38,9,1
25,44,9,1
25,46,9,1
25,50,9,1
25,4,10,1
25,15,10,1
25,19,10,1
25,24,10,1
25,27,10,1
25,31,10,1
25,33,10,1
25,36,10,1
25,37,10,1
25,45,10,1
25,63,11,1
25,89,11,1
25,90,11,1
25,94,11,1
25,98,11,1
25,101,11,1
25,104,11,1
25,23,13,1
25,26,13,1
25,28,13,1
25,32,13,1
25,34,13,1
25,39,13,1
25,41,13,1
25,43,13,1
25,55,14,1
25,65,14,1
25,66,14,1
25,69,14,1
25,76,14,1
25,77,14,1
25,80,14,1
25,92,14,1
25,93,14,1
25,96,14,1
25,100,14,1
25,30,16,1
25,35,16,1
25,40,16,1
25,47,16,1
25,83,16,1
25,84,16,1
25,91,16,1
25,99,16,1
25,102,16,1
25,71,18,1
25,95,18,1
25,21,19,1
25,49,19,1
25,81,19,1
25,25,24,1
26,92,2,1
26,95,2,1
26,37,5,1
26,44,5,1
26,89,5,1
26,90,5,1
26,94,5,1
26,98,5,1
26,101,5,1
26,1,6,1
26,8,6,1
26,11,6,1
26,22,6,1
26,52,7,1
26,53,7,1
26,56,7,1
26,58,7,1
26,59,7,1
26,62,7,1
26,68,7,1
26,57,8,1
26,60,8,1
26,64,8,1
26,78,8,1
26,86,8,1
26,5,9,1
26,9,9,1
26,13,9,1
26,16,9,1
26,17,9,1
26,18,9,1
26,30,9,1
26,33,9,1
26,7,10,1
26,12,10,1
26,23,10,1
26,28,10,1
26,32,10,1
26,55,11,1
26,65,11,1
26,66,11,1
26,69,11,1
26,71,11,1
26,76,11,1
26,77,11,1
26,80,11,1
26,93,11,1
26,96,11,1
26,100,11,1
26,34,12,1
26,35,12,1
26,39,12,1
26,40,12,1
26,14,13,1
26,24,13,1
26,25,13,1
26,27,13,1
26,31,13,1
26,36,13,1
26,41,13,1
26,54,14,1
26,104,14,1
26,29,16,1
26,49,16,1
26,67,16,1
26,70,16,1
26,72,16,1
26,73,16,1
26,79,16,1
26,82,16,1
26,85,16,1
26,88,16,1
26,97,16,1
26,103,16,1
26,3,17,1
26,21,17,1
26,38,17,1
26,42,17,1
26,43,17,1
26,45,17,1
26,48,17,1
26,74,17,1
26,81,17,1
26,83,17,1
26,84,17,1
26,87,17,1
26,91,17,1
26,99,17,1
26,102,17,1
26,61,18,1
26,63,18,1
26,2,19,1
26,6,19,1
26,10,19,1
26,20,19,1
26,46,19,1
26,75,19,1
26,4,21,1
26,15,21,1
26,19,21,1
26,47,21,1
26,50,21,1
26,26,24,1
27,14,1,1
27,54,1,1
27,98,2,1
27,55,4,1
27,69,4,1
27,77,4,1
27,80,4,1
27,48,5,1
27,3,6,1
27,5,6,1
27,13,6,1
27,17,6,1
27,18,6,1
27,21,6,1
27,30,6,1
27,35,6,1
27,49,6,1
27,57,7,1
27,60,7,1
27,81,7,1
27,52,8,1
27,53,8,1
27,56,8,1
27,58,8,1
27,59,8,1
27,62,8,1
27,67,8,1
27,68,8,1
27,75,8,1
27,85,8,1
27,97,8,1
27,1,9,1
27,2,9,1
27,6,9,1
27,8,9,1
27,10,9,1
27,11,9,1
27,20,9,1
27,22,9,1
27,46,9,1
27,4,10,1
27,15,10,1
27,19,10,1
27,24,10,1
27,25,10,1
27,61,11,1
27,63,11,1
27,89,11,1
27,90,11,1
27,94,11,1
27,101,11,1
27,31,12,1
27,33,12,1
27,36,12,1
27,37,12,1
27,45,12,1
27,104,12,1
27,23,13,1
27,26,13,1
27,42,13,1
27,65,14,1
27,66,14,1
27,71,14,1
27,76,14,1
27,95,14,1
27,96,14,1
27,100,14,1
27,28,15,1
27,32,15,1
27,34,15,1
27,40,16,1
27,47,16,1
27,83,16,1
27,84,16,1
27,91,16,1
27,99,16,1
27,102,16,1
27,29,17,1
27,38,17,1
27,44,17,1
27,50,17,1
27,70,17,1
27,72,17,1
27,73,17,1
27,79,17,1
27,82,17,1
27,88,17,1
27,103,17,1
27,92,18,1
27,93,18,1
27,9,19,1
27,16,19,1
27,51,19,1
27,64,19,1
27,74,19,1
27,78,19,1
27,86,19,1
27,87,19,1
27,7,21,1
27,12,21,1
27,39,21,1
27,41,21,1
27,43,21,1
27,27,24,1
28,7,2,1
28,12,2,1
28,48,2,1
28,55,2,1
28,4,5,1
28,14,5,1
28,15,5,1
28,54,5,1
28,1,6,1
28,2,6,1
28,6,6,1
28,8,6,1
28,10,6,1
28,11,6,1
28,20,6,1
28,22,6,1
28,52,7,1
28,53,7,1
28,56,7,1
28,58,7,1
28,59,7,1
28,62,7,1
28,67,7,1
28,68,7,1
28,75,7,1
28,85,7,1
28,57,8,1
28,60,8,1
28,64,8,1
28,74,8,1
28,78,8,1
28,81,8,1
28,83,8,1
28,84,8,1
28,86,8,1
28,87,8,1
28,5,9,1
28,9,9,1
28,13,9,1
28,16,9,1
28,17,9,1
28,18,9,1
28,21,9,1
28,30,9,1
28,35,9,1
28,47,9,1
28,49,9,1
28,51,9,1
28,23,10,1
28,26,10,1
28,39,10,1
28,65,11,1
28,66,11,1
28,69,11,1
28,71,11,1
28,76,11,1
28,77,11,1
28,80,11,1
28,92,11,1
28,93,11,1
28,95,11,1
28,96,11,1
28,32,12,1
28,34,12,1
28,41,12,1
28,42,12,1
28,43,12,1
28,100,12,1
28,19,13,1
28,24,13,1
28,25,13,1
28,27,13,1
28,31,13,1
28,33,13,1
28,36,13,1
28,37,13,1
28,61,14,1
28,63,14,1
28,89,14,1
28,94,14,1
28,104,14,1
28,46,16,1
28,97,16,1
28,3,17,1
28,40,17,1
28,91,17,1
28,99,17,1
28,102,17,1
28,90,18,1
28,98,18,1
28,101,18,1
28,29,19,1
28,38,19,1
28,44,19,1
28,50,19,1
28,70,19,1
28,72,19,1
28,73,19,1
28,79,19,1
28,82,19,1
28,88,19,1
28,103,19,1
28,45,21,1
28,28,24,1
29,1,2,1
29,2,2,1
29,6,2,1
29,8,2,1
29,10,2,1
29,11,2,1
29,20,2,1
29,52,2,1
29,53,2,1
29,56,2,1
29,58,2,1
29,59,2,1
29,62,2,1
29,46,3,1
29,57,4,1
29,13,5,1
29,7,6,1
29,12,6,1
29,26,6,1
29,55,7,1
29,65,7,1
29,69,7,1
29,77,7,1
29,80,7,1
29,54,8,1
29,61,8,1
29,63,8,1
29,104,8,1
29,14,9,1
29,15,9,1
29,19,9,1
29,24,9,1
29,25,9,1
29,27,9,1
29,31,9,1
29,33,9,1
29,36,9,1
29,37,9,1
29,22,10,1
29,68,11,1
29,70,11,1
29,72,11,1
29,73,11,1
29,75,11,1
29,79,11,1
29,82,11,1
29,97,11,1
29,38,12,1
29,44,12,1
29,50,12,1
29,67,12,1
29,85,12,1
29,88,12,1
29,103,12,1
29,5,13,1
29,17,13,1
29,21,13,1
29,40,13,1
29,60,14,1
29,64,14,1
29,78,14,1
29,86,14,1
29,99,14,1
29,48,16,1
29,4,17,1
29,45,17,1
29,89,17,1
29,90,17,1
29,94,17,1
29,98,17,1
29,101,17,1
29,74,18,1
29,81,18,1
29,83,18,1
29,84,18,1
29,87,18,1
29,91,18,1
29,102,18,1
29,23,19,1
29,28,19,1
29,32,19,1
29,34,19,1
29,39,19,1
29,41,19,1
29,42,19,1
29,43,19,1
29,66,19,1
29,71,19,1
29,76,19,1
29,92,19,1
29,93,19,1
29,95,19,1
29,96,19,1
29,100,19,1
29,3,21,1
29,9,21,1
29,16,21,1
29,18,21,1
29,30,21,1
29,35,21,1
29,47,21,1
29,49,21,1
29,51,21,1
29,29,24,1
30,13,1,1
30,9,2,1
30,16,2,1
30,57,2,1
30,52,4,1
30,56,4,1
30,58,4,1
30,62,4,1
30,1,5,1
30,6,5,1
30,8,5,1
30,10,5,1
30,11,5,1
30,20,5,1
30,22,5,1
30,53,5,1
30,59,5,1
30,68,5,1
30,4,6,1
30,14,6,1
30,15,6,1
30,19,6,1
30,24,6,1
30,25,6,1
30,27,6,1
30,31,6,1
30,33,6,1
30,36,6,1
30,37,6,1
30,61,7,1
30,104,7,1
30,55,8,1
30,66,8,1
30,69,8,1
30,71,8,1
30,77,8,1
30,80,8,1
30,85,8,1
30,23,9,1
30,26,9,1
30,39,9,1
30,43,9,1
30,3,10,1
30,5,10,1
30,17,10,1
30,18,10,1
30,21,10,1
30,51,10,1
30,60,11,1
30,64,11,1
30,74,11,1
30,78,11,1
30,83,11,1
30,86,11,1
30,87,11,1
30,35,12,1
30,40,12,1
30,47,12,1
30,49,12,1
30,81,12,1
30,84,12,1
30,91,12,1
30,99,12,1
30,102,12,1
30,46,13,1
30,73,14,1
30,79,14,1
30,82,14,1
30,45,16,1
30,89,16,1
30,90,16,1
30,94,16,1
30,98,16,1
30,101,16,1
30,7,17,1
30,12,17,1
30,28,17,1
30,32,17,1
30,34,17,1
30,41,17,1
30,42,17,1
30,48,17,1
30,65,17,1
30,67,17,1
30,76,17,1
30,92,17,1
30,93,17,1
30,95,17,1
30,96,17,1
30,100,17,1
30,70,18,1
30,72,18,1
30,75,18,1
30,88,18,1
30,97,18,1
30,103,18,1
30,54,19,1
30,63,19,1
30,2,21,1
30,29,21,1
30,38,21,1
30,44,21,1
30,50,21,1
30,30,24,1
31,14,1,1
31,54,1,1
31,98,2,1
31,55,4,1
31,12,5,1
31,42,5,1
31,48,5,1
31,3,6,1
31,5,6,1
31,9,6,1
31,13,6,1
31,16,6,1
31,17,6,1
31,18,6,1
31,21,6,1
31,49,6,1
31,57,7,1
31,60,7,1
31,81,7,1
31,52,8,1
31,53,8,1
31,56,8,1
31,58,8,1
31,59,8,1
31,62,8,1
31,67,8,1
31,68,8,1
31,73,8,1
31,75,8,1
31,79,8,1
31,82,8,1
31,85,8,1
31,97,8,1
31,1,9,1
31,2,9,1
31,6,9,1
31,8,9,1
31,10,9,1
31,11,9,1
31,20,9,1
31,22,9,1
31,4,10,1
31,15,10,1
31,19,10,1
31,24,10,1
31,25,10,1
31,27,10,1
31,33,10,1
31,36,10,1
31,37,10,1
31,45,10,1
31,61,11,1
31,63,11,1
31,90,11,1
31,101,11,1
31,104,11,1
31,89,12,1
31,94,12,1
31,23,13,1
31,26,13,1
31,28,13,1
31,32,13,1
31,34,13,1
31,65,14,1
31,66,14,1
31,69,14,1
31,71,14,1
31,76,14,1
31,77,14,1
31,80,14,1
31,95,14,1
31,96,14,1
31,100,14,1
31,30,16,1
31,35,16,1
31,40,16,1
31,47,16,1
31,83,16,1
31,84,16,1
31,91,16,1
31,99,16,1
31,102,16,1
31,29,17,1
31,38,17,1
31,44,17,1
31,46,17,1
31,50,17,1
31,70,17,1
31,72,17,1
31,88,17,1
31,103,17,1
31,92,18,1
31,93,18,1
31,51,19,1
31,64,19,1
31,74,19,1
31,78,19,1
31,86,19,1
31,87,19,1
31,7,21,1
31,39,21,1
31,41,21,1
31,43,21,1
31,31,24,1
32,7,2,1
32,12,2,1
32,48,2,1
32,55,2,1
32,54,4,1
32,4,5,1
32,14,5,1
32,15,5,1
32,1,6,1
32,2,6,1
32,6,6,1
32,8,6,1
32,10,6,1
32,11,6,1
32,20,6,1
32,22,6,1
32,52,7,1
32,53,7,1
32,56,7,1
32,58,7,1
32,59,7,1
32,62,7,1
32,67,7,1
32,68,7,1
32,75,7,1
32,85,7,1
32,57,8,1
32,60,8,1
32,64,8,1
32,74,8,1
32,78,8,1
32,81,8,1
32,83,8,1
32,86,8,1
32,87,8,1
32,5,9,1
32,9,9,1
32,13,9,1
32,16,9,1
32,17,9,1
32,18,9,1
32,21,9,1
32,30,9,1
32,35,9,1
32,49,9,1
32,51,9,1
32,23,10,1
32,26,10,1
32,28,10,1
32,39,10,1
32,42,10,1
32,43,10,1
32,65,11,1
32,66,11,1
32,69,11,1
32,71,11,1
32,77,11,1
32,80,11,1
32,92,11,1
32,95,11,1
32,34,12,1
32,41,12,1
32,76,12,1
32,93,12,1
32,96,12,1
32,100,12,1
32,19,13,1
32,25,13,1
32,27,13,1
32,31,13,1
32,33,13,1
32,36,13,1
32,37,13,1
32,61,14,1
32,63,14,1
32,89,14,1
32,94,14,1
32,104,14,1
32,46,16,1
32,97,16,1
32,3,17,1
32,40,17,1
32,47,17,1
32,84,17,1
32,91,17,1
32,99,17,1
32,102,17,1
32,90,18,1
32,98,18,1
32,101,18,1
32,29,19,1
32,38,19,1
32,44,19,1
32,50,19,1
32,70,19,1
32,72,19,1
32,73,19,1
32,79,19,1
32,82,19,1
32,88,19,1
32,103,19,1
32,24,21,1
32,45,21,1
32,32,24,1
33,14,1,1
33,54,1,1
33,98,2,1
33,55,4,1
33,48,5,1
33,3,6,1
33,5,6,1
33,13,6,1
33,17,6,1
33,18,6,1
33,21,6,1
33,49,6,1
33,57,7,1
33,60,7,1
33,81,7,1
33,86,7,1
33,52,8,1
33,53,8,1
33,56,8,1
33,58,8,1
33,59,8,1
33,62,8,1
33,68,8,1
33,97,8,1
33,1,9,1
33,2,9,1
33,6,9,1
33,8,9,1
33,10,9,1
33,11,9,1
33,20,9,1
33,22,9,1
33,46,9,1
33,4,10,1
33,15,10,1
33,19,10,1
33,24,10,1
33,25,10,1
33,27,10,1
33,61,11,1
33,63,11,1
33,89,11,1
33,94,11,1
33,31,12,1
33,36,12,1
33,37,12,1
33,38,12,1
33,45,12,1
33,90,12,1
33,101,12,1
33,104,12,1
33,23,13,1
33,66,14,1
33,95,14,1
33,26,15,1
33,28,15,1
33,32,15,1
33,34,15,1
33,42,15,1
33,30,16,1
33,35,16,1
33,40,16,1
33,47,16,1
33,83,16,1
33,84,16,1
33,91,16,1
33,99,16,1
33,102,16,1
33,29,17,1
33,44,17,1
33,50,17,1
33,67,17,1
33,70,17,1
33,72,17,1
33,73,17,1
33,75,17,1
33,79,17,1
33,85,17,1
33,88,17,1
33,103,17,1
33,65,18,1
33,69,18,1
33,71,18,1
33,76,18,1
33,77,18,1
33,80,18,1
33,92,18,1
33,93,18,1
33,96,18,1
33,100,18,1
33,9,19,1
33,16,19,1
33,51,19,1
33,64,19,1
33,74,19,1
33,78,19,1
33,82,19,1
33,87,19,1
33,7,21,1
33,12,21,1
33,39,21,1
33,41,21,1
33,43,21,1
33,33,24,1
34,7,2,1
34,12,2,1
34,48,2,1
34,55,2,1
34,54,4,1
34,4,5,1
34,14,5,1
34,15,5,1
34,1,6,1
34,2,6,1
34,6,6,1
34,8,6,1
34,10,6,1
34,11,6,1
34,20,6,1
34,22,6,1
34,52,7,1
34,53,7,1
34,56,7,1
34,58,7,1
34,59,7,1
34,62,7,1
34,67,7,1
34,68,7,1
34,75,7,1
34,85,7,1
34,57,8,1
34,60,8,1
34,64,8,1
34,74,8,1
34,78,8,1
34,81,8,1
34,83,8,1
34,86,8,1
34,87,8,1
34,5,9,1
34,9,9,1
34,13,9,1
34,16,9,1
34,17,9,1
34,18,9,1
34,21,9,1
34,30,9,1
34,35,9,1
34,49,9,1
34,51,9,1
34,23,10,1
34,26,10,1
34,28,10,1
34,32,10,1
34,39,10,1
34,42,10,1
34,43,10,1
34,65,11,1
34,66,11,1
34,69,11,1
34,71,11,1
34,77,11,1
34,80,11,1
34,92,11,1
34,95,11,1
34,41,12,1
34,76,12,1
34,93,12,1
34,96,12,1
34,100,12,1
34,19,13,1
34,25,13,1
34,27,13,1
34,31,13,1
34,33,13,1
34,36,13,1
34,37,13,1
34,61,14,1
34,63,14,1
